35,92.5,96.389,96.944,96.111,96.389,95.556,94.444,86.667,50.278,86.111,90.278,93.611,95,95.556,96.111,95.278,94.167,51.944,71.667,93.611,96.667,96.111,95.833,96.111,96.111,94.444,52.5,62.222,73.056,83.333,95,96.389,96.389,96.389,93.333,53.333,61.944,69.444,76.111,81.944,93.056,95.278,94.722,86.667,55.278,62.778,69.722,75.278,80.278,91.389,91.667,51.944,43.056,58.333,66.667,75.556,90.278,92.5,60.556,50.556,44.722,39.722,66.944,92.222,89.444,63.056,55.833,50.556,45,40,35.556,89.722,79.722,70.278,57.778,49.444,43.333,38.889,35.278,31.667,H
31.111,77.222,94.167,96.389,95.278,93.889,90.556,88.333,88.333,46.944,88.611,94.722,95.556,96.667,86.667,86.944,86.667,85.278,48.056,62.5,71.111,76.667,79.722,81.667,83.611,84.722,88.611,49.444,59.167,67.222,72.778,76.944,80.278,81.667,87.5,58.333,51.111,58.889,65.556,71.111,75,76.944,86.944,48.056,40.833,52.222,58.333,65.278,70.278,77.778,85.278,46.389,41.389,36.667,52.778,60,65.833,70.833,72.5,45,40.833,37.222,33.889,55,62.778,70,73.611,43.056,40,36.944,34.167,31.389,60,84.167,47.5,40.833,37.778,34.722,33.056,30,27.778,H
43.889,62.222,93.611,96.111,96.389,93.056,96.667,83.611,81.389,95,95.833,96.111,74.444,75.833,75.833,77.5,79.167,81.111,55.833,61.111,64.722,68.056,70.833,73.333,76.111,78.611,89.722,47.222,55,59.444,64.167,66.944,70.833,74.444,77.778,85.556,43.333,50,55.556,60.556,64.722,69.167,74.167,84.722,57.5,40.278,46.389,52.5,56.944,62.222,68.333,79.444,82.778,44.167,37.778,43.056,48.056,54.444,60,67.5,86.667,48.611,41.389,34.167,39.167,43.611,50.556,58.056,75.278,82.5,42.5,38.056,30.833,33.889,38.889,45,54.167,74.444,43.611,37.5,33.056,H
26.667,28.889,31.667,34.167,37.222,70,91.944,93.611,89.722,30,31.944,35,39.722,46.111,83.889,92.5,93.056,92.222,32.5,35,39.722,44.722,50.556,66.667,91.111,91.667,91.389,35.833,39.167,43.611,48.611,54.444,63.056,76.389,90.556,93.056,36.389,41.389,46.667,51.389,57.5,63.611,71.111,76.944,84.722,38.889,43.611,48.611,53.333,58.056,63.333,68.056,73.889,74.722,41.667,46.944,51.667,56.667,60.556,65.278,69.444,70.833,43.333,44.444,51.389,56.111,60.556,63.889,67.778,71.667,43.333,35.556,50.556,56.944,61.667,64.167,65.833,51.111,39.444,36.111,31.944,H
30,60,93.611,96.111,87.222,86.111,86.944,87.5,85.833,41.944,70.833,77.222,79.722,81.667,81.944,84.444,86.111,85,45.833,58.889,69.722,75,78.611,81.111,83.056,85,88.889,47.222,56.944,66.111,71.667,76.667,80,81.389,83.333,46.111,49.444,57.222,64.444,71.111,75.278,80.556,81.111,45.556,40.833,50.833,57.222,65,70.833,79.722,55,45,41.389,36.944,52.778,59.722,67.5,76.111,46.111,44.167,41.111,37.778,34.722,55.278,84.167,50.833,46.111,43.333,40,37.5,34.167,31.667,82.5,46.944,43.889,40.833,37.778,36.389,32.778,30.556,27.5,H
76.111,93.333,94.444,91.389,92.222,53.056,47.778,43.889,39.444,91.111,92.5,93.056,88.889,86.111,85.833,83.611,56.389,50.833,62.222,89.722,88.889,81.667,80.278,80.556,83.056,83.889,83.889,50.278,58.611,68.056,72.5,75,76.389,79.722,81.111,69.167,47.222,53.611,59.167,64.722,70.278,73.333,77.222,80.278,62.778,47.222,52.5,58.333,64.444,68.333,71.111,74.167,71.111,48.056,43.889,50.278,55.278,61.111,66.389,68.889,75.278,77.5,45.278,43.611,50.833,58.056,63.056,66.667,68.611,66.111,71.944,38.056,43.056,52.778,61.111,64.167,70,73.889,71.944,35.278,25.556,H
34.444,89.444,95.556,96.944,96.667,95.833,95.556,91.944,44.444,46.111,68.056,75,78.056,94.722,83.611,83.889,84.722,83.333,48.611,59.444,68.333,72.778,76.944,78.889,81.667,83.333,82.778,49.722,57.5,65,70,74.444,76.667,80,81.667,81.944,49.722,57.222,63.611,68.333,73.056,76.389,78.889,80.833,80.833,50.556,58.056,63.611,69.167,72.778,76.389,78.889,80,83.333,52.778,59.444,65.556,70.278,73.889,76.667,78.889,84.722,50.833,55.278,62.222,67.778,72.222,74.722,76.389,82.5,43.056,35.833,60,66.667,71.667,74.167,86.111,46.667,41.389,36.111,31.944,H
30,36.389,43.056,46.944,51.944,91.111,95.556,96.111,94.167,34.444,77.222,94.444,96.389,96.667,97.222,96.389,94.722,84.444,63.611,94.444,96.944,97.222,96.667,96.389,95.833,91.944,46.944,59.444,71.389,78.056,83.056,84.722,90.556,82.222,47.5,42.5,56.667,66.667,75.278,80.556,86.389,60.278,47.5,43.611,39.444,56.944,67.778,74.444,86.667,52.222,47.778,43.889,40,36.944,60.556,75.556,83.889,52.222,48.056,43.889,40.833,37.778,33.611,83.333,66.389,53.889,47.778,42.778,40,37.222,34.444,31.389,89.444,59.722,47.222,41.667,38.889,35.556,33.611,31.389,29.167,H
30.556,34.167,90,94.444,96.389,96.667,96.389,96.944,95.556,36.944,62.778,93.333,96.389,96.667,96.667,97.5,95.833,93.889,42.778,55,70.833,80.833,94.722,96.111,95.833,94.444,76.944,46.389,55.556,65.556,73.333,78.333,89.722,90.278,53.889,46.111,48.611,55.556,64.444,72.5,83.611,74.722,51.389,47.222,41.944,50,58.056,71.944,90.556,59.167,51.667,47.778,43.333,39.167,51.944,75,86.944,57.778,52.5,47.5,43.333,39.167,35.556,63.889,85.833,61.389,53.889,48.056,43.611,39.167,35.833,32.5,85.556,73.889,60,48.333,41.944,38.333,35,32.5,29.444,H
78.333,95.278,96.667,89.444,88.611,89.167,88.056,95,85.278,94.167,95.278,86.389,86.667,86.667,85.833,86.111,86.389,89.722,92.778,78.611,78.611,81.111,82.778,83.056,85,85.833,85,68.611,73.611,77.5,80.556,82.5,83.611,85,85.833,84.722,61.111,68.611,74.167,78.056,81.389,83.056,84.167,85,89.444,58.611,66.389,72.5,76.389,79.722,82.222,83.333,85.556,51.944,58.611,66.389,72.5,76.944,79.722,81.389,89.167,47.5,39.722,60.556,68.056,73.889,77.5,84.444,83.056,43.611,39.722,35.556,64.722,72.222,75.556,83.611,45.556,41.944,38.889,35.278,32.5,H
29.722,33.333,78.056,95.278,96.389,96.944,96.667,96.111,92.222,36.111,48.056,92.222,96.111,97.222,97.222,97.222,97.222,95.556,42.5,51.111,91.111,95.833,97.222,97.222,97.222,97.222,95.556,45.833,53.056,66.944,76.111,83.056,93.889,96.111,95.833,93.611,46.944,54.444,63.333,71.667,76.389,80.556,84.722,91.944,76.389,49.444,55.833,63.611,69.722,76.111,90,91.944,61.389,42.222,50.833,57.222,64.444,73.333,90.556,90,48.889,42.222,37.5,53.611,61.667,90.556,92.778,81.667,45.278,41.389,38.333,34.444,58.333,89.444,75.833,46.111,43.056,40.278,36.944,34.444,31.389,H
28.333,31.389,33.611,76.667,94.167,95.833,96.389,95.556,93.056,31.944,35.833,47.778,90,95,95.556,95.278,93.611,90.833,36.111,42.778,57.222,88.333,95,96.111,91.389,88.056,88.333,39.722,46.667,56.667,68.333,76.111,80.833,83.611,85,88.056,42.778,49.444,56.667,65.833,72.222,76.944,80.278,81.667,81.389,45.278,51.667,58.889,66.111,71.111,75.556,78.611,86.944,52.778,47.5,55,61.667,66.667,71.389,74.722,88.611,69.167,37.222,51.389,58.889,64.167,69.167,72.222,88.889,70,38.333,33.889,57.222,64.167,70,90.278,75.556,45,38.611,33.889,30.833,H
29.167,32.222,36.944,85.278,94.722,96.389,96.389,94.722,89.167,33.611,38.333,48.056,90.278,94.722,96.389,96.944,95.556,93.611,38.611,43.611,52.222,73.333,93.611,95.556,96.389,92.222,90.833,40.278,46.944,53.889,63.333,74.444,83.056,91.389,86.667,91.667,42.5,49.444,55.833,63.333,70,76.111,80.833,82.5,85.833,45.556,52.222,58.611,63.889,70,74.444,77.5,81.667,40.833,48.889,55,60.833,65.833,70.556,86.389,74.722,41.111,36.389,52.5,59.722,64.167,68.889,83.056,45,40.833,37.222,33.333,60.278,85.556,88.333,46.389,43.056,39.722,36.944,33.889,30.833,H
33.611,58.889,94.167,96.389,96.944,87.5,86.944,95,75.556,41.111,68.056,76.944,80.278,81.667,83.056,84.444,85,92.222,46.389,56.667,68.889,76.111,78.611,80.556,83.333,84.167,85,48.611,55.556,64.722,72.222,76.111,78.611,81.667,83.056,82.778,49.444,55.833,63.056,70,74.444,77.222,80.278,82.222,83.611,49.722,57.222,63.611,69.444,73.611,76.944,79.444,80.833,87.222,51.667,58.333,65.278,70,74.167,76.944,78.611,85.278,50,54.722,62.5,68.056,71.667,75,79.167,76.667,47.5,36.667,60.556,67.222,70.833,90,85,48.056,40.556,36.111,33.056,H
28.611,31.389,34.444,38.889,89.722,84.167,87.5,60,36.111,31.944,35.278,39.444,77.5,91.667,88.333,89.444,87.778,43.611,34.722,39.167,46.667,60.556,84.722,90.556,91.944,89.722,58.333,36.944,43.611,50.278,59.444,68.333,75.833,80.556,83.611,83.056,40,45.556,51.389,58.333,65.556,70.833,75.833,76.111,44.722,41.944,48.333,55,60,66.389,70.556,73.611,74.167,37.5,45.278,52.5,57.5,62.222,67.5,70.278,79.722,38.056,34.167,48.056,54.722,60,65,70.556,46.944,38.056,34.444,30.833,52.778,60,63.611,49.722,41.389,37.778,34.167,31.111,28.611,H
76.111,94.167,95.556,77.778,79.167,79.444,80.278,81.111,80.278,68.056,68.611,70.278,73.611,75.833,76.389,79.167,80.556,80,56.944,63.333,67.5,71.111,73.889,76.111,78.056,80,80,49.444,58.056,63.056,66.667,71.389,75,76.667,78.889,79.167,46.667,53.889,60.278,65.556,69.167,73.611,76.389,78.333,81.111,44.722,51.667,58.889,63.889,68.889,73.333,76.667,83.333,68.056,42.222,49.444,56.944,63.611,68.889,73.889,81.111,59.167,39.722,39.167,46.111,55.556,64.167,70,84.722,49.444,40.833,35.278,33.611,40.278,53.056,65.278,86.111,50,39.444,34.722,31.111,H
36.944,42.778,52.5,93.611,96.111,96.944,96.944,95.833,92.778,63.056,93.333,96.111,96.944,96.389,96.389,96.667,95.833,93.889,95,95.556,96.111,96.111,96.667,96.667,96.111,95.833,93.889,95,95.556,96.111,96.111,96.667,96.667,96.111,96.111,94.167,69.722,92.778,95.833,96.389,96.944,97.222,97.222,96.667,94.444,60.278,69.722,75.556,80.556,84.167,86.667,88.056,88.889,91.667,57.5,66.667,73.333,78.333,81.667,84.167,85.556,88.333,53.611,58.056,67.5,74.722,78.611,81.389,85.833,90.833,54.722,38.611,59.444,70.278,76.111,79.444,88.333,47.5,41.111,38.056,33.889,H
28.611,31.111,33.611,40,89.722,95.556,96.111,94.722,91.111,32.5,35,40.278,86.944,95,93.889,90.556,89.167,92.5,36.111,39.722,48.889,65.556,81.389,83.611,85.556,86.389,86.389,38.611,44.444,52.5,62.778,71.389,78.056,81.944,84.722,84.722,41.389,48.333,55.556,62.778,70,75.833,80.278,84.444,83.056,45.556,52.222,58.333,65,71.389,77.5,90.278,48.333,41.944,48.611,55.556,63.333,85,88.889,51.389,46.111,42.222,38.056,52.778,63.611,84.167,51.944,47.222,44.444,41.111,37.778,34.444,88.333,75.556,48.056,45,42.5,40,36.944,34.167,30.278,H
46.944,92.5,96.111,96.667,96.944,96.667,95,77.222,40.278,89.722,94.722,96.944,97.222,96.944,96.667,95.556,95.833,90.278,94.722,95.556,96.389,97.778,96.667,94.444,93.889,93.333,94.444,95,95.556,96.667,96.389,94.722,93.056,92.5,92.5,93.333,93.889,95.556,96.389,92.778,92.222,91.111,90.556,91.111,93.611,91.389,95.278,86.111,86.389,87.778,88.889,89.167,91.667,75.556,66.389,76.389,81.944,85.278,87.222,88.333,91.389,71.389,41.111,64.722,74.444,80.278,83.889,88.889,91.111,48.333,40.556,36.389,68.333,77.222,86.389,92.778,76.944,43.056,39.444,36.111,32.778,H
34.444,76.389,94.167,95.556,96.667,96.667,97.5,96.667,94.444,79.167,93.889,95.556,95.278,96.111,95.833,95.278,95.556,91.944,66.111,92.778,95.556,96.389,96.389,96.111,94.722,91.389,92.778,55.556,68.611,78.611,91.111,95.278,88.333,88.056,87.5,87.5,53.889,63.889,71.389,76.667,80.556,83.611,85.278,86.944,54.444,54.444,63.056,70.278,75.278,78.889,82.222,83.333,70,37.222,56.111,64.167,70.833,76.667,80.556,75.833,46.667,38.889,33.889,58.889,70.278,83.056,52.778,47.778,44.167,39.167,34.722,31.667,80,51.389,47.5,43.611,40,37.778,33.611,30.556,27.778,H
40.833,84.722,94.444,96.389,96.944,96.944,97.778,97.222,95.556,90.833,94.722,96.389,97.222,96.944,96.667,96.944,96.111,94.167,92.222,95.556,96.944,96.389,96.111,97.222,96.111,94.444,88.333,70,93.611,96.111,96.944,96.667,96.389,94.444,76.111,45,61.111,71.667,79.444,83.611,91.944,92.778,62.5,45,40.278,58.611,67.778,74.722,84.444,74.444,50.278,44.722,40.833,36.944,58.889,68.056,86.667,51.389,48.056,43.889,40.833,37.5,33.333,63.056,83.889,50.556,46.667,42.5,40.278,37.222,33.889,30.833,80.556,49.167,44.444,40.278,37.778,36.111,32.5,30.278,27.5,H
50.278,91.389,95,95.833,96.389,95,96.389,95.556,93.611,92.222,95.556,94.722,96.111,96.111,95.556,95.278,94.444,90.278,68.056,79.167,95,79.722,79.167,80.833,81.389,88.333,49.444,56.111,63.611,68.611,72.5,76.111,78.333,82.778,53.056,43.333,50.556,59.167,65,69.722,73.889,75.833,69.167,45,40,49.722,56.944,63.333,68.333,71.944,76.389,46.389,41.944,38.056,46.389,54.722,62.5,67.778,76.944,46.944,42.778,38.889,34.722,44.444,53.889,62.222,70.278,48.611,43.611,38.889,35.278,31.944,40,53.333,64.444,79.444,43.333,38.056,34.167,31.667,29.444,H
77.222,94.167,96.389,96.944,97.222,97.5,96.944,96.944,94.167,94.722,95.556,96.111,96.111,96.389,96.667,96.111,95.833,93.611,94.167,95.833,95.833,96.944,96.667,96.111,96.111,95.278,93.056,64.444,93.611,96.389,97.222,96.944,97.222,96.667,95.556,88.889,57.778,66.111,74.722,80.278,91.389,95.278,95.278,90,46.944,53.889,62.5,69.722,75.278,79.722,82.5,88.611,48.611,39.444,51.944,61.389,69.444,75.556,78.889,88.333,46.111,40,36.389,50.556,62.5,72.222,78.889,74.167,44.722,40.278,36.389,33.333,47.222,70.278,62.778,49.167,43.333,38.889,35.833,33.056,30,H
60.556,94.444,96.944,97.5,97.222,97.778,97.222,95.556,88.889,90,94.444,96.389,97.222,96.944,96.389,95.278,93.889,93.889,95,95.556,96.389,97.5,97.5,94.444,93.889,92.778,91.944,90.556,94.444,96.111,96.944,94.167,91.944,91.389,90.556,89.167,59.167,89.722,95,94.722,89.167,88.056,88.333,88.611,92.778,55.278,64.444,73.611,80.556,83.611,85.833,87.222,91.667,75.556,54.444,63.611,70.833,76.667,81.111,84.167,88.889,58.611,41.389,53.611,64.167,71.944,77.222,82.222,90.833,52.5,41.667,36.111,53.333,69.167,75.833,91.111,84.722,44.444,40,36.389,32.778,H
46.944,91.667,95.556,96.944,95,93.056,92.778,91.389,95.278,92.778,95.556,96.389,94.444,92.222,90.278,89.722,88.889,91.944,93.056,95.556,96.111,90.278,88.889,88.333,87.222,86.944,93.056,70.278,75.833,79.167,81.667,83.056,85,86.111,86.389,88.611,61.111,69.722,75.278,78.889,82.222,83.889,85.278,88.611,49.444,57.5,66.667,72.5,77.222,80.556,82.5,89.444,75.278,39.722,56.944,65.833,72.222,76.944,79.722,89.444,84.167,40.833,35.833,57.5,66.389,73.333,76.944,86.667,55.556,41.111,36.667,32.778,61.389,71.667,84.444,90.833,48.889,40.278,36.111,33.333,30,H
28.333,30.278,32.5,35.556,38.333,87.5,93.611,93.889,83.611,30.833,33.333,37.222,42.222,51.389,79.444,94.444,95.278,92.778,31.944,36.111,40.278,46.944,53.889,68.056,76.667,79.722,79.722,34.722,39.722,43.333,49.722,56.111,65,72.222,76.111,83.611,37.778,43.056,47.222,52.5,58.611,65.556,70.556,76.111,45.833,40.556,45.833,50.278,55.833,60.833,65.278,70,46.111,36.389,43.611,48.611,53.889,58.611,61.667,80.556,43.056,37.778,33.611,45.278,52.222,56.944,70,46.944,42.222,37.778,33.889,31.389,50.278,55.833,47.778,43.056,40.278,36.389,33.889,31.389,29.167,H
