0,1.1944,3.8761,1.5585,12.231,1.1443,-2.5478,7.1104,-0.060292,-0.18922,-0.40344,0,0,0,0,0,0,0,0,0,1.1944,0.28886,8.9844,2.2953,18.338,-0.050887,15.7,9.226,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,10.614,2.0983,16.577,9.3422,-0.056563,20.428,11.964,23.375,0,0,0,0,0,0,0,0,0,3.5507,4.5805,10.614,4.4971,2.8838,9.3422,-0.056563,19.463,19.63,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,10.614,-9.0714,2.8838,9.3422,-0.056563,19.463,11.917,0,0,0,0,0,0,0,0,0,0,3.5507,7.9349,-6.1458,3.534,3.0548,4.2546,21.965,25.001,28.5,3.5365,9.9456,44.206,0,0,0,0,0,0,0,2.7457,6.3918,1.5585,2.2953,14.816,8.4753,10.833,1.7974,21.879,28.363,0,0,0,0,0,0,0,0,0,1.2237,4.5805,5.4913,13.479,-8.2942,4.2546,5.7759,25.001,17.998,3.5365,9.9456,44.206,38.244,61.351,0,0,0,0,0,-0.54625,7.9349,1.3316,2.0983,3.0548,19.199,21.965,14.292,1.8777,3.5365,35.203,45.482,0,0,0,0,0,0,0,-0.54625,7.9349,3.9382,3.1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,5.4913,13.479,-8.2942,4.1063,23.636,15.381,0.15407,3.621,37.623,34.201,0,0,0,0,0,0,0,1.1944,3.8761,0.74402,2.2953,6.55,10.965,-2.3323,-0.060292,0,0,0,0,0,0,0,0,0,0,0,2.7457,6.3918,1.3316,5.6368,-6.9633,5.5371,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,1.9402,5.4913,6.3256,16.514,-8.9986,4.8342,7.734,28.5,22.703,6.4776,16.799,38.244,61.351,0,0,0,0,0,1.1944,4.5805,5.4913,13.479,3.0548,20.919,11.808,0.23146,0.95081,29.497,20.507,34.201,-0.060292,0,0,0,0,0,0,1.1944,3.8761,3.064,2.2953,14.816,8.4753,6.5698,17.532,11.824,21.527,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.2953,14.816,8.4753,17.352,17.532,0,0,0,0,0,0,0,0,0,0,NaN
0,1.1944,3.8761,1.5585,12.231,6.9329,0.55933,14.823,16.529,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,-5.5423,3.2258,8.4753,1.3411,17.532,18.941,0,0,0,0,0,0,0,0,0,0,2.7457,6.3918,8.9844,11.779,3.9361,4.403,5.9043,23.385,17.394,4.4709,19.462,42.93,0,0,0,0,0,0,0,1.1944,4.5805,5.4913,1.0151,16.514,4.2546,21.965,25.001,17.998,3.5365,35.203,27.442,38.244,61.351,-0.060292,0,0,0,0,1.1944,6.3918,1.5585,5.3002,6.9329,0.55933,-3.4848,9.226,11.964,-0.060292,0,0,0,0,0,0,0,0,0,0.53546,7.1687,3.6438,4.9636,7.3159,9.3422,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,-5.5423,3.9361,19.199,0.64225,-1.6032,11.964,15.563,27.722,0,0,0,0,0,0,0,0,4.0215,9.4779,1.1048,5.6368,7.3159,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,6.3918,1.5585,4.9636,1.1443,5.5083,16.308,-0.060292,0,0,0,0,0,0,0,0,0,0,0,4.0215,0.97967,1.5585,12.231,14.816,8.4753,10.833,1.7974,22.931,-0.060292,0,0,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,11.779,3.9361,4.403,20.295,13.747,2.7394,26.61,33.993,27.363,43.117,-0.060292,0,0,0,0,0,5.4644,0.71865,1.3316,14.021,6.9329,8.9088,11.32,14.292,17.998,22.703,9.2127,0,0,0,0,0,0,0,0,1.253,5.2849,6.0964,6.8331,18.266,-10.804,5.6475,26.617,18.602,14.613,36.413,27.52,44.001,0,0,0,0,0,0,2.7457,6.3918,1.5585,12.231,7.3159,5.5564,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,6.3918,1.5585,12.231,1.1443,5.5083,16.308,-0.060292,0,0,0,0,0,0,0,0,0,0,0,5.9655,-1.6763,0.65102,19.391,21.859,10.643,-2.153,9.3301,12.104,25.224,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,4.1496,16.577,0.55933,18.654,18.498,23.983,15.505,27.172,33.71,0,0,0,0,0,0,NaN
0,1.2237,7.9349,1.3316,5.3002,-4.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3556,9.4779,3.303,15.811,0.10832,-0.050887,15.7,9.226,0,0,0,0,0,0,0,0,0,0,0,6.9072,0.45763,4.2327,-6.1897,10.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0647,0.40614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0215,3.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7457,3.0451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8143,0.40614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6676,0.19661,0.18869,8.2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2823,11.021,0.87789,5.9734,3.5839,5.5371,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,0.28886,3.064,2.2953,14.816,1.1696,13.946,15.76,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,0.31353,13.479,3.8834,4.2546,21.965,14.292,1.8777,14.623,35.203,27.442,43.559,0,0,0,0,0,0,1.1944,3.8761,4.8863,11.779,-6.5019,4.403,20.295,1.7974,11.148,6.0055,20.301,32.727,0,0,0,0,0,0,0,1.2237,4.5805,12.244,-9.0714,2.8838,20.919,11.808,0.23146,25.035,23.375,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
0,0.01443,0.97967,9.6846,10.971,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,13.479,3.8308,4.1063,23.636,14.837,1.0159,28.766,36.413,27.52,44.001,0,0,0,0,0,0,2.7457,6.3918,11.489,5.3002,3.7324,5.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,3.024,15.811,7.3159,-5.9716,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,10.614,2.0983,16.577,8.9088,14.823,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,5.4913,6.3256,-8.2942,19.199,21.965,14.292,1.8777,28.363,20.37,0,0,0,0,0,0,0,0,2.7457,-3.2382,1.5585,1.1666,13.021,5.5371,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0215,2.1443,9.6846,2.735,-2.6231,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,6.3256,16.514,4.2546,21.965,14.837,1.0159,15.505,27.722,-0.060292,0,0,0,0,0,0,0,10.036,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.256,10.773,13.294,15.811,7.3159,9.3422,11.808,14.837,-0.70772,2.8262,38.833,0,0,0,0,0,0,0,0,1.2823,5.9894,6.7015,0.25996,2.7127,22.639,25.306,15.381,0.15407,30.632,20.507,34.201,0,0,0,0,0,0,0,1.1944,3.8761,10.614,2.0983,6.9329,0.55933,-2.4432,9.1913,11.871,22.143,-0.060292,0,0,0,0,0,0,0,0,2.7457,3.8761,10.614,14.021,-5.7172,12.543,7.1551,-0.060292,0,0,0,0,0,0,0,0,0,0,0,1.1944,1.8958,5.4913,6.8331,7.5508,21.513,5.6475,26.617,18.602,2.6022,36.413,27.52,44.001,61.753,-0.060292,0,0,0,0,1.1944,3.8761,10.614,2.0983,6.9329,0.55933,14.823,9.1913,11.871,22.759,0,0,0,0,0,0,0,0,NaN
0,-2.0647,0.97967,4.6684,-0.060292,-0.18922,-0.40344,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7457,6.3918,-6.1458,2.0983,16.577,8.9088,-0.056563,19.463,11.917,22.759,0,0,0,0,0,0,0,0,0,-1.1069,0.45763,4.2327,-0.10176,4.2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,15.178,3.7781,3.958,25.306,15.381,26.294,30.632,20.507,34.201,0,0,0,0,0,0,0,2.7457,-0.20243,1.3316,14.021,6.9329,12.543,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,1.2237,1.9402,6.0964,6.8331,18.266,4.1063,5.6475,26.617,18.602,23.366,5.4779,16.117,38.331,61.753,0,0,0,0,0,3.5507,7.9349,1.1048,15.811,7.3159,-0.66111,-4.5264,20.428,11.964,15.563,27.722,34.201,0,0,0,0,0,0,0,0.53546,2.7886,0.51401,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,2.2953,3.0548,19.199,0.64225,18.498,11.964,0,0,0,0,0,0,0,0,0,0,10.036,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.036,12.575,15.099,17.601,7.6989,9.7757,12.296,15.381,0.15407,0.73346,0,0,0,0,0,0,0,0,0,5.1606,5.9894,0.87789,1.7041,20.098,22.639,12.296,15.381,0.15407,30.632,20.507,34.201,0,0,0,0,0,0,0,2.7457,2.7886,0.83934,3.1777,4.2274,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,10.614,4.3233,2.8838,-0.050887,-3.4848,20.428,11.964,-0.060292,0,0,0,0,0,0,0,0,0,1.2237,4.5805,5.4913,6.3256,7.1384,8.0026,5.7759,25.001,17.998,3.5365,0.82547,27.442,43.559,0,0,0,0,0,0,2.7457,7.9349,1.3316,0.74385,-4.471,13.332,7.1775,18.834,0,0,0,0,0,0,0,0,0,0,NaN
0,1.1944,3.8761,8.9844,-5.5423,3.2258,4.403,20.295,1.7974,2.6852,27.228,-0.060292,0,0,0,0,0,0,0,0,1.1944,6.3918,3.024,15.811,0.10832,-5.9716,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,3.5507,7.9349,1.3316,15.811,0.10832,5.5275,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,10.614,-7.3068,2.8838,20.919,12.296,8.4533,25.035,23.375,0,0,0,0,0,0,0,0,0,2.7457,0.71865,0.83934,7.0281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,0.28886,-6.1458,2.0983,7.3159,-0.66111,-4.5264,9.2607,0,0,0,0,0,0,0,0,0,0,0,-1.1069,10.773,-2.2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7457,7.9349,1.3316,17.601,-0.40965,13.332,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,1.2237,1.9402,5.4913,6.3256,16.514,-8.9986,5.7759,25.001,17.998,3.5365,35.203,5.5715,38.244,61.351,0,0,0,0,0,1.1944,3.8761,8.9844,-5.5423,3.2258,17.48,11.32,0.23146,0.95081,29.497,27.172,0,0,0,0,0,0,0,0,2.7457,3.8761,0.74402,13.479,3.0548,4.2546,21.965,25.001,17.998,3.5365,19.461,44.206,38.244,61.351,0,0,0,0,0,1.2237,4.5805,5.4913,13.479,16.514,-8.9986,5.7759,25.001,28.5,22.703,6.4776,44.206,38.244,61.753,0,0,0,0,0,1.2237,4.5805,5.4913,13.479,16.514,4.2546,5.7759,25.001,17.998,3.5365,9.9456,27.52,44.001,0,0,0,0,0,0,2.7457,6.3918,3.2136,2.0983,0.6263,-3.6891,16.308,0,0,0,0,0,0,0,0,0,0,0,0,0.53546,0.85834,-4.8206,7.6527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,7.9349,-6.1458,1.9012,0.10832,-4.8303,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,0.01443,6.3918,9.6846,5.3002,0.6263,-3.1385,0,0,0,0,0,0,0,0,0,0,0,0,NaN
0,0.01443,2.5321,4.6684,10.021,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,10.614,4.4971,18.338,-0.050887,15.7,9.226,11.964,0,0,0,0,0,0,0,0,0,0,1.1944,1.8958,5.4913,6.3256,7.1384,19.727,5.7759,7.734,28.5,3.5365,6.4776,44.206,38.244,56.432,134.36,0,0,0,0,1.1944,1.8958,5.4913,6.8331,18.266,21.513,9.5214,7.623,18.602,2.6022,9.2127,45.482,38.331,61.753,-0.060292,0,0,0,0,2.7457,7.9349,11.489,5.3002,-4.471,11.754,7.1551,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,1.8958,2.7056,5.8181,6.7261,7.6824,21.354,-7.2349,10.399,31.262,28.118,12.599,49.629,75.551,106.2,0,0,0,0,1.1944,3.8761,8.9844,2.0983,3.0548,8.9088,-0.056563,-1.6032,11.917,15.563,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.2953,14.816,8.4753,17.352,-2.2967,11.824,22.143,0,0,0,0,0,0,0,0,0,1.1944,1.8958,4.8863,11.779,14.763,-7.1936,9.0034,7.845,26.941,22.04,31.636,42.93,55.577,56.338,132.79,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5507,-0.20243,-6.1458,14.021,9.1835,5.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,-6.1458,2.0983,6.9329,-5.9716,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,3.5507,-0.20243,1.3316,5.3002,9.1835,5.5179,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,10.614,1.9012,7.3159,4.9094,16.577,9.2607,0,0,0,0,0,0,0,0,0,0,NaN
0,1.1944,6.3918,1.5585,4.9636,8.479,12.023,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,0,0,1.1944,3.8761,3.064,2.2953,6.55,19.263,16.577,9.2607,0,0,0,0,0,0,0,0,0,0,0,2.7457,6.3918,1.5585,12.231,14.816,1.1696,13.946,9.1565,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,13.479,5.6529,4.1063,23.636,0.23146,0.95081,15.505,27.172,0,0,0,0,0,0,0,0,2.7457,0.71865,11.489,0.74385,4.2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,5.4913,6.3256,3.0548,4.2546,21.965,14.292,1.8777,15.446,26.622,0,0,0,0,0,0,0,0,2.7457,-3.2382,1.3316,5.3002,0.6263,-4.8303,15.7,9.2607,20.319,0,0,0,0,0,0,0,0,0,0,1.1944,6.3918,1.3316,5.3002,0.6263,5.5179,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.2953,3.2258,8.9088,11.808,0.23146,11.917,-0.060292,0,0,0,0,0,0,0,0,0,2.7457,6.3918,1.5585,12.231,1.1443,10.965,7.1328,-0.060292,0,0,0,0,0,0,0,0,0,0,0,4.0215,0.97967,9.6846,4.9636,0.6263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3556,9.4779,1.1048,15.811,7.3159,-0.050887,-0.056563,19.463,23.983,-3.1509,20.439,34.693,0,0,0,0,0,0,0,-0.064851,0.45763,13.294,15.811,18.338,20.919,23.636,26.617,18.602,23.366,29.558,37.949,50.079,35.48,0,0,0,0,0,0.01443,7.1687,1.1647,-3.4839,4.2309,5.5083,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.0983,16.577,-0.050887,-3.4848,19.463,25.035,23.375,-0.060292,0,0,0,0,0,0,0,0,1.1944,1.8958,2.7056,5.8181,6.7261,7.6824,21.354,-7.2349,10.399,31.262,7.4773,38.767,55.577,56.338,132.79,243.78,0,0,0,2.7457,0.28886,-4.4235,3.4918,6.55,16.498,14.823,9.2954,12.011,0,0,0,0,0,0,0,0,0,NaN
0,1.1944,6.3918,9.6846,4.9636,8.479,12.023,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,11.779,3.0548,19.199,0.64225,-1.6032,23.983,22.759,0,0,0,0,0,0,0,0,0,1.1944,3.8761,0.74402,11.779,3.2258,17.48,10.833,1.7974,2.6852,15.388,0,0,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,6.3256,16.514,-8.9986,9.2624,7.734,28.5,22.703,6.4776,16.799,56.909,56.432,134.36,-0.060292,0,0,0,1.1944,3.8761,10.614,14.021,0.6263,12.543,7.1775,-0.060292,0,0,0,0,0,0,0,0,0,0,0,2.7457,3.8761,4.8863,1.3927,3.2258,17.48,10.833,1.7974,21.879,15.388,0,0,0,0,0,0,0,0,0,2.7457,7.9349,3.1635,14.021,0.6263,-4.8303,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,0.01443,7.1687,1.1647,3.1949,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,-7.3068,3.0548,4.2546,11.32,0.23146,25.035,23.375,-0.060292,0,0,0,0,0,0,0,0,0.53546,2.5321,0.51401,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,1.5585,12.231,14.816,8.4753,1.3411,9.1565,20.319,-0.060292,0,0,0,0,0,0,0,0,0,-0.064851,10.773,4.2327,5.6368,7.3159,-0.050887,-0.056563,0.23146,0,0,0,0,0,0,0,0,0,0,0,1.253,5.2849,12.244,1.7041,20.098,9.7757,-0.75538,20.428,11.964,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.2953,14.816,8.4753,10.833,1.7974,11.824,15.446,26.622,-0.060292,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,11.779,14.763,-7.1936,-9.2921,25.001,1.0159,2.6022,36.413,45.482,-0.060292,0,0,0,0,0,0,1.1944,4.5805,5.4913,6.3256,16.514,4.2546,5.7759,25.001,17.998,3.5365,6.4776,27.442,38.244,56.432,134.36,0,0,0,0,2.7457,6.3918,3.1635,2.0983,0.6263,16.498,14.823,19.463,11.917,22.759,27.172,0,0,0,0,0,0,0,NaN
0,1.1944,0.97967,1.1647,6.4035,-0.060292,-0.18922,-0.40344,-0.73119,0,0,0,0,0,0,0,0,0,0,0,1.1944,4.5805,5.4913,13.479,-8.2942,4.2546,21.965,14.292,1.8777,28.363,20.37,33.218,0,0,0,0,0,0,0,1.1944,3.8761,5.4913,2.0983,16.577,-0.050887,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,-4.4235,1.9012,18.338,9.3422,19.957,19.463,11.917,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,10.614,-7.3068,3.0548,8.9088,0.64225,18.498,11.871,0,0,0,0,0,0,0,0,0,0,2.7457,4.5805,5.4913,1.0151,3.0548,4.2546,21.965,14.292,17.998,3.5365,20.37,0,0,0,0,0,0,0,0,3.5507,7.9349,-6.1458,14.021,6.9329,-4.8303,7.1775,0,0,0,0,0,0,0,0,0,0,0,0,-2.0647,2.7886,0.83934,-4.8368,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,4.8863,11.779,3.2258,19.199,11.32,1.0144,23.983,15.563,0,0,0,0,0,0,0,0,0,2.2478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6959,3.0451,-0.060292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3501,3.1947,0.87789,1.7041,2.7127,22.639,25.306,28.232,31.616,24.691,3.4785,48.035,0,0,0,0,0,0,0,1.2823,5.9894,6.7015,16.878,2.7127,22.639,12.296,15.381,0.15407,30.632,20.507,27.599,44.443,0,0,0,0,0,0,3.5507,-0.20243,1.3316,5.3002,0.6263,5.5179,7.1328,0,0,0,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,2.0983,0.10832,12.543,7.1775,-0.060292,0,0,0,0,0,0,0,0,0,0,0,2.7457,4.5805,0.31353,2.0983,16.577,8.9088,0.64225,-0.65349,11.871,22.143,0,0,0,0,0,0,0,0,0,1.1944,3.8761,8.9844,-5.5423,16.577,-0.050887,-3.4848,19.463,12.011,0,0,0,0,0,0,0,0,0,NaN
